-108.707147099285	-12.4572732421084	340.069863455685
-43.5305413559706	-51.3910464932379	411.137951483716
-111.807468632448	-60.0366248198416	280.989780134037
-89.0714956725926	-9.98636436613285	372.999344797927
-110.223525968595	-80.2494405636085	293.908257015874
-14.9597053757144	106.432369469448	364.832453435469
-84.8232078944016	91.0880554820814	318.372355994117
33.8246902150086	89.8370446381267	408.113020202114
-108.303054609736	112.967758206501	308.898679237464
22.2553895141987	81.7508725285598	258.056091457787
93.8396545439268	-50.7112821664884	370.682860284231
130.867131132817	35.2321012041702	328.343954468634
11.5196085998674	2.50726825874109	418.774328023660
-95.1415272196453	19.7159388399688	234.590564292829
127.263290987400	-12.2274402971427	299.599231632803
101.921103024645	106.436912732074	323.351744315634
47.3256166976019	77.1590692810937	277.194821934344
86.6161427460678	-0.0407340060094519	366.738335125359
62.3622432261346	102.112403627465	368.928390525240
6.29494105467385	96.1675937433156	276.335057621844
-161.531775261846	-4.18595151261877	390.891111615007
-63.2185072673751	-52.8866359021266	377.203260663926
-164.577366342731	-54.2041923694397	307.217058606999
-114.001675528108	-69.5042260345692	284.277466255271
-69.5963853928818	-64.8134933796802	296.282035805797
-195.682497797993	6.96450016362819	390.909290601022
-92.8987682077184	-90.3804486461058	363.562630957399
-52.1951610544901	-18.7179821299469	403.045796060152
-78.5732304455488	-22.4618688737540	356.298089733068
