-117.009890635185	-69.9230325548980	340.048605944904
-97.2903495432848	-27.8968257943908	351.596485573246
-95.7755600696771	-68.1999517456390	283.583261144313
-70.6793399296875	-43.5820049702949	383.059101359998
-118.100502571206	-86.3775885351504	334.527372550803
-104.523290250157	-25.8867996388796	358.208945340316
112.589152982025	-102.527442971654	311.425961748495
60.8703054352347	-82.2073112328358	406.120570417391
64.5963617189313	-87.8870852290621	415.517278143813
57.2192235208883	-74.9796536548803	386.832079463768
24.7430349702590	-94.2052674327845	320.484999237299
33.2059110738101	-73.2036066852736	444.799299266638
-60.8864072713848	39.6120704301873	474.149318871686
52.7109826090187	-128.315737105478	446.584544233021
-86.9498902606896	-182.568588153189	499.139298488570
-22.4729770684463	-136.564758664681	486.043453694252
-85.0151667348965	-118.591609426180	531.938331612857
147.369145464552	-116.253757252856	410.229162081867
-2.23754066920342	34.8682952265889	556.264336624459
-167.190905706805	-87.1769083339405	608.505957838050
171.707348464724	-126.661398682847	417.136383035608
23.7824561627390	-118.469042135754	360.320943325998
47.8180487720641	-61.1948191726846	405.675400857640
-37.3647593262087	-109.451109290244	396.723563507342
